HOG	OG	Best_hit	Subject_id	Gene	Db_xref	Protein	Protein_id	Location	Gbkey	E_val	iden	len	Coords
N5.HOG0062345	OG0005975	gnl|BL_ORD_ID|3167 lcl|NC_072732.1_cds_XP_054707205.1_3168 [gene=LOC129217002] [db_xref=GeneID:129217002] [protein=proteasomal ubiquitin receptor ADRM1-like] [protein_id=XP_054707205.1] [location=complement(join(43573814..43573878,43584128..43584230,43585435..43585604,43596941..43596976,43599417..43599680,43603986..43604214,43613747..43613863,43614075..43614278))] [gbkey=CDS]	gnl|BL_ORD_ID|3167 lcl|NC_072732.1_cds_XP_054707205.1_3168	LOC129217002	GeneID:129217002	proteasomal ubiquitin receptor ADRM1-like	XP_054707205.1	complement(join(43573814..43573878,43584128..43584230,43585435..43585604,43596941..43596976,43599417..43599680,43603986..43604214,43613747..43613863,43614075..43614278))	CDS	2.51755e-82	357	390	[1, 390]
N5.HOG0062353	OG0005976	gnl|BL_ORD_ID|1810 lcl|NC_072731.1_cds_XP_054723796.1_1811 [gene=LOC129233889] [db_xref=GeneID:129233889] [protein=monocarboxylate transporter 12-like] [protein_id=XP_054723796.1] [location=complement(join(182621607..182621806,182623337..182623462,182627006..182628598,182637604..182637747,182647631..182647948,182749710..182749755))] [gbkey=CDS]	gnl|BL_ORD_ID|1810 lcl|NC_072731.1_cds_XP_054723796.1_1811	LOC129233889	GeneID:129233889	monocarboxylate transporter 12-like	XP_054723796.1	complement(join(182621607..182621806,182623337..182623462,182627006..182628598,182637604..182637747,182647631..182647948,182749710..182749755))	CDS	0.0	2001	2451	[1, 2427]
N5.HOG0062355	OG0005977	gnl|BL_ORD_ID|1425 lcl|NC_072731.1_cds_XP_054712420.1_1426 [gene=LOC129222025] [db_xref=GeneID:129222025] [protein=PWWP domain-containing protein 2A-like] [protein_id=XP_054712420.1] [location=complement(join(148211069..148212878,148233253..148233428))] [gbkey=CDS]	gnl|BL_ORD_ID|1425 lcl|NC_072731.1_cds_XP_054712420.1_1426	LOC129222025	GeneID:129222025	PWWP domain-containing protein 2A-like	XP_054712420.1	complement(join(148211069..148212878,148233253..148233428))	CDS	0.0	1464	1974	[19, 1959]
N5.HOG0062356	OG0005977	gnl|BL_ORD_ID|1425 lcl|NC_072731.1_cds_XP_054712420.1_1426 [gene=LOC129222025] [db_xref=GeneID:129222025] [protein=PWWP domain-containing protein 2A-like] [protein_id=XP_054712420.1] [location=complement(join(148211069..148212878,148233253..148233428))] [gbkey=CDS]	gnl|BL_ORD_ID|1425 lcl|NC_072731.1_cds_XP_054712420.1_1426	LOC129222025	GeneID:129222025	PWWP domain-containing protein 2A-like	XP_054712420.1	complement(join(148211069..148212878,148233253..148233428))	CDS	0.0	1314	1626	[394, 1986]
N5.HOG0062359	OG0005978	gnl|BL_ORD_ID|3792 lcl|NC_072732.1_cds_XP_054707473.1_3793 [gene=LOC129217222] [db_xref=GeneID:129217222] [protein=ran-specific GTPase-activating protein-like] [protein_id=XP_054707473.1] [location=complement(join(107644509..107644696,107651996..107652103,107653352..107653480,107660807..107660964,107665427..107665530,107674072..107674086))] [gbkey=CDS]	gnl|BL_ORD_ID|3792 lcl|NC_072732.1_cds_XP_054707473.1_3793	LOC129217222	GeneID:129217222	ran-specific GTPase-activating protein-like	XP_054707473.1	complement(join(107644509..107644696,107651996..107652103,107653352..107653480,107660807..107660964,107665427..107665530,107674072..107674086))	CDS	6.41808e-94	417	633	[1, 633]
N5.HOG0062362	OG0005979	gnl|BL_ORD_ID|11886 lcl|NC_072737.1_cds_XP_054716951.1_11887 [gene=LOC129226374] [db_xref=GeneID:129226374] [protein=synaptosomal-associated protein 29-like] [partial=5'] [exception=annotated by transcript or proteomic data] [protein_id=XP_054716951.1] [location=join(<4790..4891,7026..7302,12416..12582)] [gbkey=CDS]	gnl|BL_ORD_ID|11886 lcl|NC_072737.1_cds_XP_054716951.1_11887	LOC129226374	GeneID:129226374	synaptosomal-associated protein 29-like	XP_054716951.1	join(<4790..4891,7026..7302,12416..12582)	CDS	1.71007e-70	354	579	[1, 546]
N5.HOG0062364	OG0005980	gnl|BL_ORD_ID|15101 lcl|NC_072739.1_cds_XP_054719975.1_15102 [gene=LOC129229647] [db_xref=GeneID:129229647] [protein=LOW QUALITY PROTEIN: U3 small nucleolar RNA-interacting protein 2-like] [exception=unclassified translation discrepancy] [protein_id=XP_054719975.1] [location=complement(join(10440076..10440222,10440404..10440483,10441604..10441712,10441714..10441744,10445618..10445680,10448617..10448751,10449899..10449999,10451187..10451279,10455438..10455562,10457705..10457831,10458205..10458246,10459736..10459797,10463332..10463435,10476520..10476614,10483198..10483254))] [gbkey=CDS]	gnl|BL_ORD_ID|15101 lcl|NC_072739.1_cds_XP_054719975.1_15102	LOC129229647	GeneID:129229647	LOW QUALITY PROTEIN: U3 small nucleolar RNA-interacting protein 2-like	XP_054719975.1	complement(join(10440076..10440222,10440404..10440483,10441604..10441712,10441714..10441744,10445618..10445680,10448617..10448751,10449899..10449999,10451187..10451279,10455438..10455562,10457705..10457831,10458205..10458246,10459736..10459797,10463332..10463435,10476520..10476614,10483198..10483254))	CDS	0.0	825	1167	[208, 1371]
N5.HOG0062370	OG0005981	gnl|BL_ORD_ID|4922 lcl|NC_072732.1_cds_XP_054708007.1_4923 [gene=LOC129217698] [db_xref=GeneID:129217698] [protein=D-glucuronyl C5-epimerase B-like] [protein_id=XP_054708007.1] [location=join(219137593..219137666,219139119..219139226,219142692..219142944,219149819..219149978,219153008..219153241,219155577..219156601)] [gbkey=CDS]	gnl|BL_ORD_ID|4922 lcl|NC_072732.1_cds_XP_054708007.1_4923	LOC129217698	GeneID:129217698	D-glucuronyl C5-epimerase B-like	XP_054708007.1	join(219137593..219137666,219139119..219139226,219142692..219142944,219149819..219149978,219153008..219153241,219155577..219156601)	CDS	0.0	1278	1890	[1, 1854]
N5.HOG0062371	OG0005982	gnl|BL_ORD_ID|7790 lcl|NC_072734.1_cds_XP_054711558.1_7791 [gene=LOC129221138] [db_xref=GeneID:129221138] [protein=mediator of RNA polymerase II transcription subunit 20-like isoform X1] [protein_id=XP_054711558.1] [location=complement(join(123193994..123194197,123197856..123198106,123199117..123199259,123209841..123209854))] [gbkey=CDS]	gnl|BL_ORD_ID|7790 lcl|NC_072734.1_cds_XP_054711558.1_7791	LOC129221138	GeneID:129221138	mediator of RNA polymerase II transcription subunit 20-like isoform X1	XP_054711558.1	complement(join(123193994..123194197,123197856..123198106,123199117..123199259,123209841..123209854))	CDS	6.59148e-139	537	612	[1, 612]
N5.HOG0062372	OG0005982	gnl|BL_ORD_ID|7790 lcl|NC_072734.1_cds_XP_054711558.1_7791 [gene=LOC129221138] [db_xref=GeneID:129221138] [protein=mediator of RNA polymerase II transcription subunit 20-like isoform X1] [protein_id=XP_054711558.1] [location=complement(join(123193994..123194197,123197856..123198106,123199117..123199259,123209841..123209854))] [gbkey=CDS]	gnl|BL_ORD_ID|7790 lcl|NC_072734.1_cds_XP_054711558.1_7791	LOC129221138	GeneID:129221138	mediator of RNA polymerase II transcription subunit 20-like isoform X1	XP_054711558.1	complement(join(123193994..123194197,123197856..123198106,123199117..123199259,123209841..123209854))	CDS	1.40022e-139	537	609	[1, 609]
N5.HOG0062374	OG0005983	gnl|BL_ORD_ID|3365 lcl|NC_072732.1_cds_XP_054707301.1_3366 [gene=LOC129217077] [db_xref=GeneID:129217077] [protein=cilia- and flagella-associated protein 52-like] [protein_id=XP_054707301.1] [location=join(61783980..61784037,61787545..61787747,61796982..61797118,61802508..61802636,61805890..61805989,61806076..61806247,61807817..61807997,61809836..61809893,61814661..61814773,61832867..61833015,61846441..61846619,61857881..61857999,61858899..61859136,61860502..61860648)] [gbkey=CDS]	gnl|BL_ORD_ID|3365 lcl|NC_072732.1_cds_XP_054707301.1_3366	LOC129217077	GeneID:129217077	cilia- and flagella-associated protein 52-like	XP_054707301.1	join(61783980..61784037,61787545..61787747,61796982..61797118,61802508..61802636,61805890..61805989,61806076..61806247,61807817..61807997,61809836..61809893,61814661..61814773,61832867..61833015,61846441..61846619,61857881..61857999,61858899..61859136,61860502..61860648)	CDS	0.0	831	987	[997, 1983]
N5.HOG0062375	OG0005983	gnl|BL_ORD_ID|3365 lcl|NC_072732.1_cds_XP_054707301.1_3366 [gene=LOC129217077] [db_xref=GeneID:129217077] [protein=cilia- and flagella-associated protein 52-like] [protein_id=XP_054707301.1] [location=join(61783980..61784037,61787545..61787747,61796982..61797118,61802508..61802636,61805890..61805989,61806076..61806247,61807817..61807997,61809836..61809893,61814661..61814773,61832867..61833015,61846441..61846619,61857881..61857999,61858899..61859136,61860502..61860648)] [gbkey=CDS]	gnl|BL_ORD_ID|3365 lcl|NC_072732.1_cds_XP_054707301.1_3366	LOC129217077	GeneID:129217077	cilia- and flagella-associated protein 52-like	XP_054707301.1	join(61783980..61784037,61787545..61787747,61796982..61797118,61802508..61802636,61805890..61805989,61806076..61806247,61807817..61807997,61809836..61809893,61814661..61814773,61832867..61833015,61846441..61846619,61857881..61857999,61858899..61859136,61860502..61860648)	CDS	0.0	1263	1587	[397, 1983]
N5.HOG0062377	OG0005984	gnl|BL_ORD_ID|13014 lcl|NC_072737.1_cds_XP_054717466.1_13015 [gene=LOC129226861] [db_xref=GeneID:129226861] [protein=DNA-directed RNA polymerase III subunit RPC4-like] [protein_id=XP_054717466.1] [location=complement(join(121782185..121782430,121783152..121783279,121794998..121795126,121796749..121796902,121806424..121806519))] [gbkey=CDS]	gnl|BL_ORD_ID|13014 lcl|NC_072737.1_cds_XP_054717466.1_13015	LOC129226861	GeneID:129226861	DNA-directed RNA polymerase III subunit RPC4-like	XP_054717466.1	complement(join(121782185..121782430,121783152..121783279,121794998..121795126,121796749..121796902,121806424..121806519))	CDS	1.93283e-27	246	684	[88, 750]
N5.HOG0062381	OG0005985	gnl|BL_ORD_ID|2918 lcl|NC_072732.1_cds_XP_054707076.1_2919 [gene=LOC129216886] [db_xref=GeneID:129216886] [protein=protein fem-1 homolog B-like] [protein_id=XP_054707076.1] [location=complement(18125913..18127880)] [gbkey=CDS]	gnl|BL_ORD_ID|2918 lcl|NC_072732.1_cds_XP_054707076.1_2919	LOC129216886	GeneID:129216886	protein fem-1 homolog B-like	XP_054707076.1	complement(18125913..18127880)	CDS	0.0	966	1263	[721, 1968]
N5.HOG0062387	OG0005986	gnl|BL_ORD_ID|17939 lcl|NW_026557987.1_cds_XP_054722760.1_17940 [gene=LOC129232653] [db_xref=GeneID:129232653] [protein=plexin domain-containing protein 2-like] [protein_id=XP_054722760.1] [location=complement(join(7350168..7350236,7355138..7355271,7357678..7357812,7357937..7358010,7362108..7362175,7367868..7368010,7385480..7385575,7390941..7391031,7392039..7392103,7396067..7396120,7402539..7402661,7406034..7406103,7411883..7412029,7419348..7419542))] [gbkey=CDS]	gnl|BL_ORD_ID|17939 lcl|NW_026557987.1_cds_XP_054722760.1_17940	LOC129232653	GeneID:129232653	plexin domain-containing protein 2-like	XP_054722760.1	complement(join(7350168..7350236,7355138..7355271,7357678..7357812,7357937..7358010,7362108..7362175,7367868..7368010,7385480..7385575,7390941..7391031,7392039..7392103,7396067..7396120,7402539..7402661,7406034..7406103,7411883..7412029,7419348..7419542))	CDS	4.44514e-174	771	1437	[49, 1464]
N5.HOG0062389	OG0005987	gnl|BL_ORD_ID|12810 lcl|NC_072737.1_cds_XP_054716865.1_12811 [gene=LOC129226288] [db_xref=GeneID:129226288] [protein=coiled-coil domain-containing protein 97-like isoform X1] [protein_id=XP_054716865.1] [location=complement(join(101291434..101291521,101293986..101294121,101296378..101296499,101301069..101301670))] [gbkey=CDS]	gnl|BL_ORD_ID|12810 lcl|NC_072737.1_cds_XP_054716865.1_12811	LOC129226288	GeneID:129226288	coiled-coil domain-containing protein 97-like isoform X1	XP_054716865.1	complement(join(101291434..101291521,101293986..101294121,101296378..101296499,101301069..101301670))	CDS	9.42131e-90	450	801	[148, 939]
N5.HOG0062390	OG0005988	gnl|BL_ORD_ID|13192 lcl|NC_072737.1_cds_XP_054716282.1_13193 [gene=LOC129225797] [db_xref=GeneID:129225797] [protein=ATP-dependent RNA helicase DDX42-like] [protein_id=XP_054716282.1] [location=complement(join(140705067..140705198,140712810..140712923,140716578..140716685,140722285..140722409,140724442..140724543,140724631..140724732,140732722..140732802,140735336..140735527,140753114..140753161,140756279..140756378,140763164..140763292,140765165..140765233,140769836..140769943,140771776..140772036,140774338..140774491,140774780..140774841,140780590..140780746,140783548..140783768))] [gbkey=CDS]	gnl|BL_ORD_ID|13192 lcl|NC_072737.1_cds_XP_054716282.1_13193	LOC129225797	GeneID:129225797	ATP-dependent RNA helicase DDX42-like	XP_054716282.1	complement(join(140705067..140705198,140712810..140712923,140716578..140716685,140722285..140722409,140724442..140724543,140724631..140724732,140732722..140732802,140735336..140735527,140753114..140753161,140756279..140756378,140763164..140763292,140765165..140765233,140769836..140769943,140771776..140772036,140774338..140774491,140774780..140774841,140780590..140780746,140783548..140783768))	CDS	0.0	1860	2184	[1, 2181]
N5.HOG0062394	OG0005989	gnl|BL_ORD_ID|14186 lcl|NC_072738.1_cds_XP_054718683.1_14187 [gene=LOC129228074] [db_xref=GeneID:129228074] [protein=uncharacterized protein LOC129228074] [protein_id=XP_054718683.1] [location=complement(join(78271941..78272071,78286561..78286751,78287154..78287321,78287776..78287876,78290447..78290546,78291001..78291098,78305913..78305963,78307275..78307316,78310411..78310433,78314358..78314367,78320311..78320415,78327190..78327262,78332516..78332598))] [gbkey=CDS]	gnl|BL_ORD_ID|14186 lcl|NC_072738.1_cds_XP_054718683.1_14187	LOC129228074	GeneID:129228074	uncharacterized protein LOC129228074	XP_054718683.1	complement(join(78271941..78272071,78286561..78286751,78287154..78287321,78287776..78287876,78290447..78290546,78291001..78291098,78305913..78305963,78307275..78307316,78310411..78310433,78314358..78314367,78320311..78320415,78327190..78327262,78332516..78332598))	CDS	6.46522e-167	786	1065	[1, 1062]
N5.HOG0062400	OG0005990	gnl|BL_ORD_ID|7082 lcl|NC_072734.1_cds_XP_054710999.1_7083 [gene=LOC129220594] [db_xref=GeneID:129220594] [protein=methionyl-tRNA formyltransferase, mitochondrial-like] [protein_id=XP_054710999.1] [location=join(61009122..61009303,61011291..61011342,61011454..61011602,61018647..61018769,61019520..61019622,61021692..61021767,61024682..61024773,61030834..61030995,61039550..61039672)] [gbkey=CDS]	gnl|BL_ORD_ID|7082 lcl|NC_072734.1_cds_XP_054710999.1_7083	LOC129220594	GeneID:129220594	methionyl-tRNA formyltransferase, mitochondrial-like	XP_054710999.1	join(61009122..61009303,61011291..61011342,61011454..61011602,61018647..61018769,61019520..61019622,61021692..61021767,61024682..61024773,61030834..61030995,61039550..61039672)	CDS	2.99195e-152	576	942	[115, 1050]
N5.HOG0062403	OG0005991	gnl|BL_ORD_ID|4267 lcl|NC_072732.1_cds_XP_054706233.1_4268 [gene=LOC129216104] [db_xref=GeneID:129216104] [protein=dimethyladenosine transferase 1, mitochondrial-like] [protein_id=XP_054706233.1] [location=complement(join(156060263..156060494,156062537..156062690,156069657..156069928,156092708..156092790,156094391..156094726))] [gbkey=CDS]	gnl|BL_ORD_ID|4267 lcl|NC_072732.1_cds_XP_054706233.1_4268	LOC129216104	GeneID:129216104	dimethyladenosine transferase 1, mitochondrial-like	XP_054706233.1	complement(join(156060263..156060494,156062537..156062690,156069657..156069928,156092708..156092790,156094391..156094726))	CDS	2.25613e-156	669	1083	[1, 1068]
N5.HOG0062408	OG0005992	gnl|BL_ORD_ID|16588 lcl|NC_072740.1_cds_XP_054721975.1_16589 [gene=LOC129231636] [db_xref=GeneID:129231636] [protein=activin receptor type-2A-like] [protein_id=XP_054721975.1] [location=join(6481021..6481027,6489357..6489545,6490715..6490873,6493330..6493649,6493733..6493900,6494766..6495005,6495545..6495683,6502022..6502152,6506712..6506859,6511251..6511345)] [gbkey=CDS]	gnl|BL_ORD_ID|16588 lcl|NC_072740.1_cds_XP_054721975.1_16589	LOC129231636	GeneID:129231636	activin receptor type-2A-like	XP_054721975.1	join(6481021..6481027,6489357..6489545,6490715..6490873,6493330..6493649,6493733..6493900,6494766..6495005,6495545..6495683,6502022..6502152,6506712..6506859,6511251..6511345)	CDS	1.78672e-45	243	300	[97, 396]
N5.HOG0062411	OG0005993	gnl|BL_ORD_ID|4800 lcl|NC_072732.1_cds_XP_054706425.1_4801 [gene=LOC129216252] [db_xref=GeneID:129216252] [protein=F-box only protein 28-like] [protein_id=XP_054706425.1] [location=complement(join(205235637..205236176,205242864..205243006,205246771..205246966,205256263..205256511,205258418..205258555))] [gbkey=CDS]	gnl|BL_ORD_ID|4800 lcl|NC_072732.1_cds_XP_054706425.1_4801	LOC129216252	GeneID:129216252	F-box only protein 28-like	XP_054706425.1	complement(join(205235637..205236176,205242864..205243006,205246771..205246966,205256263..205256511,205258418..205258555))	CDS	1.28358e-111	492	792	[52, 843]
N5.HOG0062413	OG0005994	gnl|BL_ORD_ID|13909 lcl|NC_072738.1_cds_XP_054718310.1_13910 [gene=LOC129227731] [db_xref=GeneID:129227731] [protein=PHD finger protein 10-like] [protein_id=XP_054718310.1] [location=complement(43716069..43717562)] [gbkey=CDS]	gnl|BL_ORD_ID|13909 lcl|NC_072738.1_cds_XP_054718310.1_13910	LOC129227731	GeneID:129227731	PHD finger protein 10-like	XP_054718310.1	complement(43716069..43717562)	CDS	0.0	945	1494	[7, 1494]
N5.HOG0062417	OG0005995	gnl|BL_ORD_ID|9012 lcl|NC_072735.1_cds_XP_054712498.1_9013 [gene=LOC129222089] [db_xref=GeneID:129222089] [protein=uncharacterized protein LOC129222089] [protein_id=XP_054712498.1] [location=complement(join(64557461..64557861,64562835..64563853,64567562..64567685,64569451..64569598,64573054..64573235,64578161..64578335,64583812..64583922,64585274..64585348))] [gbkey=CDS]	gnl|BL_ORD_ID|9012 lcl|NC_072735.1_cds_XP_054712498.1_9013	LOC129222089	GeneID:129222089	uncharacterized protein LOC129222089	XP_054712498.1	complement(join(64557461..64557861,64562835..64563853,64567562..64567685,64569451..64569598,64573054..64573235,64578161..64578335,64583812..64583922,64585274..64585348))	CDS	3.25538e-135	582	942	[19, 960]
N5.HOG0062418	OG0005996	gnl|BL_ORD_ID|13009 lcl|NC_072737.1_cds_XP_054716255.1_13010 [gene=LOC129225773] [db_xref=GeneID:129225773] [protein=threonylcarbamoyladenosine tRNA methylthiotransferase-like] [partial=3'] [protein_id=XP_054716255.1] [location=complement(join(<120131199..120131354,120132664..120132810,120138593..120138712,120139054..120139114,120144733..120144878,120152493..120152659,120155423..120155526,120155672..120155792,120161448..120161678,120163910..120164011,120170813..120170949,120171032..120171048))] [gbkey=CDS]	gnl|BL_ORD_ID|13009 lcl|NC_072737.1_cds_XP_054716255.1_13010	LOC129225773	GeneID:129225773	threonylcarbamoyladenosine tRNA methylthiotransferase-like	XP_054716255.1	complement(join(<120131199..120131354,120132664..120132810,120138593..120138712,120139054..120139114,120144733..120144878,120152493..120152659,120155423..120155526,120155672..120155792,120161448..120161678,120163910..120164011,120170813..120170949,120171032..120171048))	CDS	0.0	951	1185	[1, 1179]
N5.HOG0062421	OG0005997	gnl|BL_ORD_ID|14345 lcl|NC_072738.1_cds_XP_054719146.1_14346 [gene=LOC129228491] [db_xref=GeneID:129228491] [protein=lysosomal cobalamin transport escort protein LMBD1-like] [protein_id=XP_054719146.1] [location=join(92845479..92845505,92850100..92850160,92862662..92862759,92863189..92863256,92881730..92881818,92887215..92887288,92897765..92897890,92910532..92910746,92916645..92916747,92917845..92917949,92919485..92919634,92920256..92920304,92920399..92920502,92921782..92921898)] [gbkey=CDS]	gnl|BL_ORD_ID|14345 lcl|NC_072738.1_cds_XP_054719146.1_14346	LOC129228491	GeneID:129228491	lysosomal cobalamin transport escort protein LMBD1-like	XP_054719146.1	join(92845479..92845505,92850100..92850160,92862662..92862759,92863189..92863256,92881730..92881818,92887215..92887288,92897765..92897890,92910532..92910746,92916645..92916747,92917845..92917949,92919485..92919634,92920256..92920304,92920399..92920502,92921782..92921898)	CDS	1.10303e-158	738	1332	[4, 1335]
N5.HOG0062422	OG0005998	gnl|BL_ORD_ID|3622 lcl|NC_072732.1_cds_XP_054707411.1_3623 [gene=LOC129217175] [db_xref=GeneID:129217175] [protein=probable glucosamine 6-phosphate N-acetyltransferase] [protein_id=XP_054707411.1] [location=complement(join(93990072..93990225,93997846..93997907,93999048..93999178,94002214..94002276,94009902..94010052,94010157..94010183))] [gbkey=CDS]	gnl|BL_ORD_ID|3622 lcl|NC_072732.1_cds_XP_054707411.1_3623	LOC129217175	GeneID:129217175	probable glucosamine 6-phosphate N-acetyltransferase	XP_054707411.1	complement(join(93990072..93990225,93997846..93997907,93999048..93999178,94002214..94002276,94009902..94010052,94010157..94010183))	CDS	4.77517e-111	450	552	[37, 588]
N5.HOG0062425	OG0005999	gnl|BL_ORD_ID|12852 lcl|NC_072737.1_cds_XP_054716060.1_12853 [gene=LOC129225618] [db_xref=GeneID:129225618] [protein=regulator of chromosome condensation-like] [protein_id=XP_054716060.1] [location=join(103263044..103263479,103287323..103287516,103295505..103295699,103296060..103296279,103301603..103301755,103305332..103305445,103311280..103311441,103315366..103315559)] [gbkey=CDS]	gnl|BL_ORD_ID|12852 lcl|NC_072737.1_cds_XP_054716060.1_12853	LOC129225618	GeneID:129225618	regulator of chromosome condensation-like	XP_054716060.1	join(103263044..103263479,103287323..103287516,103295505..103295699,103296060..103296279,103301603..103301755,103305332..103305445,103311280..103311441,103315366..103315559)	CDS	0.0	816	1389	[304, 1668]
N5.HOG0062437	OG0006001	gnl|BL_ORD_ID|4335 lcl|NC_072732.1_cds_XP_054707747.1_4336 [gene=LOC129217468] [db_xref=GeneID:129217468] [protein=LOW QUALITY PROTEIN: chromatin assembly factor 1 subunit A-like] [exception=unclassified translation discrepancy] [protein_id=XP_054707747.1] [location=complement(join(163755162..163755589,163759572..163759881,163763017..163763115,163768553..163768630,163785897..163786142,163793439..163793567,163796407..163796502,163803015..163803117,163805760..163805842,163805844..163805978,163809408..163809470,163813217..163813447,163813525..163813763,163815832..163815877))] [gbkey=CDS]	gnl|BL_ORD_ID|4335 lcl|NC_072732.1_cds_XP_054707747.1_4336	LOC129217468	GeneID:129217468	LOW QUALITY PROTEIN: chromatin assembly factor 1 subunit A-like	XP_054707747.1	complement(join(163755162..163755589,163759572..163759881,163763017..163763115,163768553..163768630,163785897..163786142,163793439..163793567,163796407..163796502,163803015..163803117,163805760..163805842,163805844..163805978,163809408..163809470,163813217..163813447,163813525..163813763,163815832..163815877))	CDS	1.92771e-145	777	1380	[943, 2280]
N5.HOG0062440	OG0006002	gnl|BL_ORD_ID|6377 lcl|NC_072733.1_cds_XP_054708797.1_6378 [gene=LOC129218532] [db_xref=GeneID:129218532] [protein=uncharacterized oxidoreductase ZK1290.5-like] [protein_id=XP_054708797.1] [location=join(205700460..205700544,205704634..205704758,205711535..205711658,205711739..205711840,205714255..205714418,205716972..205717082,205719130..205719189,205724620..205724796)] [gbkey=CDS]	gnl|BL_ORD_ID|6377 lcl|NC_072733.1_cds_XP_054708797.1_6378	LOC129218532	GeneID:129218532	uncharacterized oxidoreductase ZK1290.5-like	XP_054708797.1	join(205700460..205700544,205704634..205704758,205711535..205711658,205711739..205711840,205714255..205714418,205716972..205717082,205719130..205719189,205724620..205724796)	CDS	2.62416e-180	753	939	[1, 939]
N5.HOG0062443	OG0006003	gnl|BL_ORD_ID|6845 lcl|NC_072734.1_cds_XP_054710350.1_6846 [gene=LOC129220043] [db_xref=GeneID:129220043] [protein=synaptonemal complex protein 3-like] [protein_id=XP_054710350.1] [location=join(36948897..36948971,36961145..36961306,36962553..36962651,36964861..36965016)] [gbkey=CDS]	gnl|BL_ORD_ID|6845 lcl|NC_072734.1_cds_XP_054710350.1_6846	LOC129220043	GeneID:129220043	synaptonemal complex protein 3-like	XP_054710350.1	join(36948897..36948971,36961145..36961306,36962553..36962651,36964861..36965016)	CDS	4.58875e-21	165	342	[1, 342]
N5.HOG0062446	OG0006004	gnl|BL_ORD_ID|12811 lcl|NC_072737.1_cds_XP_054716477.1_12812 [gene=LOC129225950] [db_xref=GeneID:129225950] [protein=saccharopine dehydrogenase-like oxidoreductase] [protein_id=XP_054716477.1] [location=join(101302200..101302371,101302802..101302908,101306310..101306390,101306497..101306626,101309320..101309366,101313369..101313511,101324860..101324977,101326612..101326731,101328695..101328751,101328842..101328965,101329298..101329379,101331199..101331289)] [gbkey=CDS]	gnl|BL_ORD_ID|12811 lcl|NC_072737.1_cds_XP_054716477.1_12812	LOC129225950	GeneID:129225950	saccharopine dehydrogenase-like oxidoreductase	XP_054716477.1	join(101302200..101302371,101302802..101302908,101306310..101306390,101306497..101306626,101309320..101309366,101313369..101313511,101324860..101324977,101326612..101326731,101328695..101328751,101328842..101328965,101329298..101329379,101331199..101331289)	CDS	2.22466e-48	210	351	[1, 351]
N5.HOG0062448	OG0006005	gnl|BL_ORD_ID|4039 lcl|NC_072732.1_cds_XP_054707597.1_4040 [gene=LOC129217338] [db_xref=GeneID:129217338] [protein=major facilitator superfamily domain-containing protein 1-like] [protein_id=XP_054707597.1] [location=complement(join(131657516..131657638,131659112..131659226,131662486..131662625,131663671..131663808,131663978..131664086,131665732..131665832,131671038..131671153,131671463..131671621,131673106..131673249,131673456..131673511,131673879..131673979,131674048..131674148,131675922..131675943))] [gbkey=CDS]	gnl|BL_ORD_ID|4039 lcl|NC_072732.1_cds_XP_054707597.1_4040	LOC129217338	GeneID:129217338	major facilitator superfamily domain-containing protein 1-like	XP_054707597.1	complement(join(131657516..131657638,131659112..131659226,131662486..131662625,131663671..131663808,131663978..131664086,131665732..131665832,131671038..131671153,131671463..131671621,131673106..131673249,131673456..131673511,131673879..131673979,131674048..131674148,131675922..131675943))	CDS	0.0	1059	1428	[4, 1413]
N5.HOG0062449	OG0006005	gnl|BL_ORD_ID|4039 lcl|NC_072732.1_cds_XP_054707597.1_4040 [gene=LOC129217338] [db_xref=GeneID:129217338] [protein=major facilitator superfamily domain-containing protein 1-like] [protein_id=XP_054707597.1] [location=complement(join(131657516..131657638,131659112..131659226,131662486..131662625,131663671..131663808,131663978..131664086,131665732..131665832,131671038..131671153,131671463..131671621,131673106..131673249,131673456..131673511,131673879..131673979,131674048..131674148,131675922..131675943))] [gbkey=CDS]	gnl|BL_ORD_ID|4039 lcl|NC_072732.1_cds_XP_054707597.1_4040	LOC129217338	GeneID:129217338	major facilitator superfamily domain-containing protein 1-like	XP_054707597.1	complement(join(131657516..131657638,131659112..131659226,131662486..131662625,131663671..131663808,131663978..131664086,131665732..131665832,131671038..131671153,131671463..131671621,131673106..131673249,131673456..131673511,131673879..131673979,131674048..131674148,131675922..131675943))	CDS	0.0	1077	1404	[1, 1392]
N5.HOG0062451	OG0006006	gnl|BL_ORD_ID|7408 lcl|NC_072734.1_cds_XP_054710161.1_7409 [gene=LOC129219875] [db_xref=GeneID:129219875] [protein=18S rRNA aminocarboxypropyltransferase-like] [protein_id=XP_054710161.1] [location=complement(join(85903481..85903554,85924466..85924639,85926658..85926851,85930953..85931172,85939292..85939436))] [gbkey=CDS]	gnl|BL_ORD_ID|7408 lcl|NC_072734.1_cds_XP_054710161.1_7409	LOC129219875	GeneID:129219875	18S rRNA aminocarboxypropyltransferase-like	XP_054710161.1	complement(join(85903481..85903554,85924466..85924639,85926658..85926851,85930953..85931172,85939292..85939436))	CDS	3.95884e-99	441	681	[76, 756]
