HOG	udiv_genes	LOC	txpt	GO_terms	Description
N5.HOG0071392	jg1292.t1	129233107	XM_054867166	GO:0015031 [Name: protein transport]; GO:0043231 [Name: intracellular membrane-bounded organelle]; GO:0016192 [Name: vesicle-mediated transport]	AP-3 complex subunit sigma-2-like
N5.HOG0073137	jg7580.t1	129227708	XM_054862310	GO:0000422 [Name: mitophagy]; GO:0000266 [Name: mitochondrial fission]; GO:0016559 [Name: peroxisome fission]; GO:0005515 [Name: protein binding]; GO:0005741 [Name: mitochondrial outer membrane]; GO:0005778 [Name: peroxisomal membrane]; GO:0043653 [Name: mitochondrial fragmentation involved in apoptotic process]	mitochondrial fission 1 protein-like
N5.HOG0078895	jg10045.t2	129221622	XM_054856146	GO:0017025 [Name: TBP-class protein binding]; GO:0005634 [Name: nucleus]; GO:0016251 [Name: obsolete general RNA polymerase II transcription factor activity]; GO:0097550 [Name: transcriptional preinitiation complex]; GO:0006367 [Name: transcription initiation from RNA polymerase II promoter]; GO:0070897 [Name: DNA-templated transcriptional preinitiation complex assembly]	transcription factor IIB
N5.HOG0078928	GJZJ01077451.1	129217314	XM_054851594	GO:0005886 [Name: plasma membrane]; GO:0005515 [Name: protein binding]	slit homolog 1 protein-like
N5.HOG0078945	jg4127.t1	129225707	XM_054860190	-	trans-Golgi network integral membrane protein 2-like
N5.HOG0090332	GJZJ01256386.1	129230607	XM_054865022	-	TM2 domain-containing protein 2 amaretto
N5.HOG0090332	GJZJ01256386.1	129230606	XM_054865019	GO:0032543 [Name: mitochondrial translation]; GO:0003735 [Name: structural constituent of ribosome]; GO:0005763 [Name: mitochondrial small ribosomal subunit]	28S ribosomal protein S35, mitochondrial-like
N5.HOG0090498	jg39529.t1	129229385	XM_054863681	GO:0000812 [Name: Swr1 complex]; GO:0000492 [Name: box C/D snoRNP assembly]; GO:0097255 [Name: R2TP complex]; GO:0005524 [Name: ATP binding]; GO:0016887 [Name: ATPase activity]; GO:0003678 [Name: DNA helicase activity]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0035267 [Name: NuA4 histone acetyltransferase complex]; GO:0006338 [Name: chromatin remodeling]; GO:0031011 [Name: Ino80 complex]	RuvB-like helicase 2 rept
N5.HOG0090673	jg40457.t1	129220730	XM_054855162	-	uncharacterized LOC129220730
N5.HOG0093015	GJZJ01152513.1	129229869	XM_054864248	-	UPF0488 protein C8orf33 homolog
N5.HOG0105081	GJZJ01166532.1	129227394	XM_054861945	GO:0005634 [Name: nucleus]; GO:0004725 [Name: protein tyrosine phosphatase activity]; GO:0045739 [Name: positive regulation of DNA repair]; GO:0007275 [Name: multicellular organism development]; GO:2001240 [Name: negative regulation of extrinsic apoptotic signaling pathway in absence of ligand]; GO:0030154 [Name: cell differentiation]	eya transcriptional coactivator and phosphatase 2
